"time","x1","x2","min_growth_rate","max_growth_rate","expect_avg_growth_rate","tau","x3","model"
202.255,0.705835727295178,0.332340097709082,-0.196848978179805,0.042155672572513,0.0176764725007415,0.3,0.857645548462015,"hastings_powell_3sp_forced_cycle"
204.015,0.677520971582832,0.356218351173521,-0.14611746565057,0.0443256864483315,0.014032634203413,0.3,0.86500990374111,"hastings_powell_3sp_forced_cycle"
205.775,0.644868965242717,0.38031357770293,-0.114249826927566,0.0451807657959617,0.0125802888846616,0.3,0.877772366193073,"hastings_powell_3sp_forced_cycle"
207.53,0.608854289682233,0.402343235846049,-0.101199465841112,0.0432261885712959,0.00984591260560378,0.3,0.895653763647033,"hastings_powell_3sp_forced_cycle"
209.29,0.571195450163092,0.419538262771914,-0.102654296641113,0.0382889711079669,0.00452904262606895,0.3,0.918124445094433,"hastings_powell_3sp_forced_cycle"
211.05,0.535417096490694,0.428700242452082,-0.120592579269269,0.0314524206993548,-0.00242084825779095,0.3,0.943980463354248,"hastings_powell_3sp_forced_cycle"
212.81,0.506634544948217,0.427469714864723,-0.166946269932313,0.0244980631866984,-0.0080582943832986,0.3,0.971481721880032,"hastings_powell_3sp_forced_cycle"
214.565,0.491105653331087,0.415635446669642,-0.238394676731525,0.0193137896043473,-0.00812044095136563,0.3,0.998352380286978,"hastings_powell_3sp_forced_cycle"
216.325,0.494279991878314,0.395674032505216,-0.314894380376778,0.0195190481395156,-0.00182796423332858,0.3,1.02246066792622,"hastings_powell_3sp_forced_cycle"
218.085,0.518165932619781,0.372004678054757,-0.38612533489789,0.0310038853292242,0.00695552782328859,0.3,1.04189589727042,"hastings_powell_3sp_forced_cycle"
219.845,0.558592455370863,0.348653287080725,-0.4482932542649,0.0424810186026984,0.014857765222506,0.3,1.05568244016635,"hastings_powell_3sp_forced_cycle"
221.6,0.605988719979745,0.327752409229987,-0.499485142937616,0.0505386360068388,0.0208491487959545,0.3,1.0636523819885,"hastings_powell_3sp_forced_cycle"
223.36,0.650995933697973,0.30946021762962,-0.539949168642419,0.0561202140987836,0.0252491378687216,0.3,1.06615857679665,"hastings_powell_3sp_forced_cycle"
225.12,0.688310531285104,0.293352219903414,-0.570759590266469,0.0602260994997319,0.0286462207054912,0.3,1.06360097333915,"hastings_powell_3sp_forced_cycle"
